"IMEI","Serial","StationID","Model","ModelNum","Grade","Failed","Color","Memory","Parts","BatteryHealthPercentage","UnlockStatus","DeviceLock","Carrier","MDM","SimLock","TimeTaken","CreatedTimeStamp","deviceDisconnect"
"353039098268726","G6TW52M4JCLJ","eze5","iPhone X","A1901","B1","BH-A,","Silver","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""G6TW52M4JCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G6TW52M4JCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""G2C80420NKNJ3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G2C80420NKNJ3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F5D74437AEKHXRR9Q"",""checkSum"":""null"",""CurrentSerial"":""F5D74437AEKHXRR9Q""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R802379V7HNXM1W"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R802379V7HNXM1W""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN880318NBSH8MH16"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN880318NBSH8MH16""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXR75047CEZJ6DX9E+0A028124763162078640813743"",""checkSum"":""null"",""CurrentSerial"":""FXR75047CEZJ6DX9E+0A028124763162078640813743""}]}","79","UNLK","Off","AT&T","No","",NaN,"2021-09-20T14:07:25.00-04:00","2021-09-20 18:23:26"
"354877093258864","FK1X4WSGJCLJ","eze5","iPhone X","A1901","B1","","Silver","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""FK1X4WSGJCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""FK1X4WSGJCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y8285153JJ3QPC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y8285153JJ3QPC""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F5D827147GVHXRTA7"",""checkSum"":""null"",""CurrentSerial"":""F5D827147GVHXRTA7""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R8294MAE6HNXMAG"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R8294MAE6HNXMAG""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL81931MC7H8MG1C"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL81931MC7H8MG1C""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXR04458A5UJ6DX9L+0A032122785158077628799743"",""checkSum"":""null"",""CurrentSerial"":""FXR04458A5UJ6DX9L+0A032122785158077628799743""}]}","87","UNLK","Off","AT&T","No","",NaN,"2021-09-20T14:07:32.00-04:00","2021-09-20 18:21:02"
"353043097048105","F17W2WK6JCLH","eze7","iPhone X","A1901","B1","","Space Gray","64GB","{""Remarks"":""OEM-Repair"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""F17W2WK6JCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F17W2WK6JCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X802117EJJ3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X802117EJJ3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F5D7523L6U0HXRRA2"",""checkSum"":""null"",""CurrentSerial"":""F5D7523L6U0HXRRA2""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R7534F57GHNXM4J"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R7534F57GHNXM4J""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN87506JXJBH8MH1X"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN87506JXJBH8MH1X""},{""currentCheckSum"":"""",""Status"":""OEM-Repair"",""name"":""LCD"",""FactorySerial"":""FXJ748351EUJ6DX9M+0A499131809161077674811743"",""checkSum"":""SjZEWA==""}]}","84","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T14:20:58.00-04:00","2021-09-20 18:24:11"
"354872096145101","GHLCG5G3JCLJ","eze5","iPhone X","A1901","B1","","Silver","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""GHLCG5G3JCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""GHLCG5G3JCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X829405U2J3QPC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X829405U2J3QPC""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y95040RJ2HXRYA1"",""checkSum"":""null"",""CurrentSerial"":""F8Y95040RJ2HXRYA1""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R9483A0H7HNXM17"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R9483A0H7HNXM17""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL73972KBAH8MG18"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL73972KBAH8MG18""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FX99461FDRRJ6DX9U+0A962133799158080684798743"",""checkSum"":""null"",""CurrentSerial"":""FX99461FDRRJ6DX9U+0A962133799158080684798743""}]}","96","LK","Off","T-Mobile","No","Locked",NaN,"2021-09-20T14:20:20.00-04:00","2021-09-20 18:30:11"
"354868091244873","G6TWV7AFJCLJ","eze5","iPhone X","A1901","B1","","Silver","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""G6TWV7AFJCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G6TWV7AFJCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""G2C823202GAJ3QPC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G2C823202GAJ3QPC""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F5D7456D3J9HXRT93"",""checkSum"":""null"",""CurrentSerial"":""F5D7456D3J9HXRT93""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""F0W75130QL2HK3H27"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F0W75130QL2HK3H27""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN8822741V7H8MH1Z"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN8822741V7H8MH1Z""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXC751398NEJ6DX9J+0A921138803163078707817743"",""checkSum"":""null"",""CurrentSerial"":""FXC751398NEJ6DX9J+0A921138803163078707817743""}]}","82","UNLK","Off","AT&T","No","",NaN,"2021-09-20T14:20:08.00-04:00","2021-09-20 18:29:51"
"353041090015931","F18VT298JCLJ","eze5","iPhone X","A1901","B1","BH-A,Face ID,","Silver","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""F18VT298JCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F18VT298JCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y748526HCJ3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y748526HCJ3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F5D7474E121HXRR9N"",""checkSum"":""null"",""CurrentSerial"":""F5D7474E121HXRR9N""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R7482AHJ4HNXM4N"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R7482AHJ4HNXM4N""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN87475EUF1H8MH1C"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN87475EUF1H8MH1C""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXV02036ZGKJ6DX9R+0A027136807155076698779743"",""checkSum"":""null"",""CurrentSerial"":""FXV02036ZGKJ6DX9R+0A027136807155076698779743""}]}","77","UNLK","Off","AT&T","No","",NaN,"2021-09-20T14:19:04.00-04:00","2021-09-20 18:28:06"
"354864090296154","DNPWG95MJCLH","eze5","iPhone X","A1901","B1","","Space Gray","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""DNPWG95MJCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNPWG95MJCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y80940FKZJ3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y80940FKZJ3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y80215HA9HXRY9K"",""checkSum"":""null"",""CurrentSerial"":""F8Y80215HA9HXRY9K""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""F0W802632AQHK3H79"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F0W802632AQHK3H79""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL8036C2HSH8MG1E"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL8036C2HSH8MG1E""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXN7511289AJ6DX96+0A009137757162078697812743"",""checkSum"":""null"",""CurrentSerial"":""FXN7511289AJ6DX96+0A009137757162078697812743""}]}","81","UNLK","Off","AT&T","No","",NaN,"2021-09-20T14:17:08.00-04:00","2021-09-20 18:27:40"
"359412082500574","G6TVNEZQJCLJ","eze5","iPhone X","A1901","B2","BH-A,","Silver","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""G6TVNEZQJCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G6TVNEZQJCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""C077442042GJ3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""C077442042GJ3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y74360WAJHXRY93"",""checkSum"":""null"",""CurrentSerial"":""F8Y74360WAJHXRY93""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R7436N8ZUHNXM45"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R7436N8ZUHNXM45""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN87433JJLRH8MH1K"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN87433JJLRH8MH1K""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXV739548JBJ6DX97+01017137823162079703815743"",""checkSum"":""null"",""CurrentSerial"":""FXV739548JBJ6DX97+01017137823162079703815743""}]}","76","UNLK","Off","AT&T","No","",NaN,"2021-09-20T14:07:53.00-04:00","2021-09-20 18:23:07"
"359409088395454","G6WVR9URJCLJ","eze5","iPhone X","A1901","B1","","Silver","64GB","{""Remarks"":""OEM-Repair"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""G6WVR9URJCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G6WVR9URJCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""G2C74820M3JJ3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G2C74820M3JJ3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F5D74832KYKHXRR9Y"",""checkSum"":""null"",""CurrentSerial"":""F5D74832KYKHXRR9Y""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""F0W74361E4VHK3H2T"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F0W74361E4VHK3H2T""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DNL74372HFKH8MG16"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNL74372HFKH8MG16""},{""currentCheckSum"":"""",""Status"":""OEM-Repair"",""name"":""LCD"",""FactorySerial"":""FXC74321BU0J6DX9X+03923131817162074672816743"",""checkSum"":""SjZEWA==""}]}","85","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T14:07:22.00-04:00","2021-09-20 18:17:38"
"359405087726558","DNQVQ44EJCLJ","eze6","iPhone X","A1901","B1","BH-A,Face ID,Jailbroken,","Silver","64GB","{""Remarks"":""OEM-Repair"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""DNQVQ44EJCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DNQVQ44EJCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y74750F7DJ3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y74750F7DJ3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y74711AUUHXRY9H"",""checkSum"":""null"",""CurrentSerial"":""F8Y74711AUUHXRY9H""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R7461FMVUHNXM4M"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R7461FMVUHNXM4M""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN87391EMF4H8MH1F"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN87391EMF4H8MH1F""},{""currentCheckSum"":"""",""Status"":""OEM-Repair"",""name"":""LCD"",""FactorySerial"":""FXN7441240SJ6DX9D+0A009125797159075643802743"",""checkSum"":""SjZEWA==""}]}","78","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T14:12:20.00-04:00","2021-09-20 18:19:38"
"354866091072955","F17WQJUNJCLJ","eze5","iPhone X","A1901","B1","","Silver","64GB",,"81","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T14:06:52.00-04:00","2021-09-20 18:19:34"
"354865091393361","F2LWT75PJCLJ","eze6","iPhone X","A1901","B1","BH-A,Face ID,","Silver","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""F2LWT75PJCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F2LWT75PJCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3Y822602EWJ3QPC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3Y822602EWJ3QPC""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y82051L91HXRYA2"",""checkSum"":""null"",""CurrentSerial"":""F8Y82051L91HXRYA2""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R8024GAYRHNXMAF"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R8024GAYRHNXMAF""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN882117JK3H8MH1G"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN882117JK3H8MH1G""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXM74730Z39J6DX9N+0A004141769158079721793743"",""checkSum"":""null"",""CurrentSerial"":""FXM74730Z39J6DX9N+0A004141769158079721793743""}]}","78","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T14:12:35.00-04:00","2021-09-20 18:18:20"
"354873093162768","FK1X47AFJCLJ","eze5","iPhone X","A1901","B2","","Silver","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""FK1X47AFJCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""FK1X47AFJCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X82950DA8J3QPC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X82950DA8J3QPC""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F5D82752SHEHXRTA2"",""checkSum"":""null"",""CurrentSerial"":""F5D82752SHEHXRTA2""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R82917NF5HNXMAD"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R82917NF5HNXMAD""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN88286A1JLH8MH3C"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN88286A1JLH8MH3C""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXC80234CH9J6DX9E+0A977134789155078688781743"",""checkSum"":""null"",""CurrentSerial"":""FXC80234CH9J6DX9E+0A977134789155078688781743""}]}","79","LK","Off","T-Mobile","No","Unlocked",NaN,"2021-09-20T14:06:06.00-04:00","2021-09-20 18:15:24"
"359404087523370","C39VRQNLJCLJ","eze5","iPhone X","A1901","B2","BH-A,","Silver","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""C39VRQNLJCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""C39VRQNLJCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""G2C747221TPJ3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G2C747221TPJ3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F5D744605N6HXRR92"",""checkSum"":""null"",""CurrentSerial"":""F5D744605N6HXRR92""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R7481K0WXHNXMBX"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R7481K0WXHNXMBX""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN87405J5FNH8MH1P"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN87405J5FNH8MH1P""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXD73810F5LJ6DX9X+03931129821163079666819743"",""checkSum"":""null"",""CurrentSerial"":""FXD73810F5LJ6DX9X+03931129821163079666819743""}]}","76","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T14:06:06.00-04:00","2021-09-20 18:15:05"
"354875096190373","GHLDC1DBJCLH","eze7","iPhone X","A1901","B1","","Space Gray","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""GHLDC1DBJCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""GHLDC1DBJCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X8354025RJ3QPC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X8354025RJ3QPC""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y032409HZHXRYB9"",""checkSum"":""null"",""CurrentSerial"":""F8Y032409HZHXRYB9""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R0033AMV0HNXM13"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R0033AMV0HNXM13""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN8835179KGH8MH3T"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN8835179KGH8MH3T""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FX90173EY8NJ6DX9P+0A961148832159078759799743"",""checkSum"":""null"",""CurrentSerial"":""FX90173EY8NJ6DX9P+0A961148832159078759799743""}]}","92","UNLK","Off","","No","Unlocked",NaN,"2021-09-20T13:59:38.00-04:00","2021-09-20 18:13:59"
"354878093694371","GHLXD1THJCLJ","eze6","iPhone X","A1901","B1","","Silver","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""GHLXD1THJCLJ"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""GHLXD1THJCLJ""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""F3X8303080VJ3QPC"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""F3X8303080VJ3QPC""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y83130S3LHXRYAW"",""checkSum"":""null"",""CurrentSerial"":""F8Y83130S3LHXRYAW""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R83457AUBHNXMBM"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R83457AUBHNXMBM""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN883518QQKH8MH3R"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN883518QQKH8MH3R""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXJ729500FVJ6DX9W+03841129793158077664793743"",""checkSum"":""null"",""CurrentSerial"":""FXJ729500FVJ6DX9W+03841129793158077664793743""}]}","86","UNLK","Off","","No","Unlocked",NaN,"2021-09-20T13:50:03.00-04:00","2021-09-20 18:10:19"
"359404085875160","G72VQ26EJCLH","eze7","iPhone X","A1901","B1","BH-A,Battery Warning,","Space Gray","64GB","{""Remarks"":""OEM"",""Data"":[{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Serial Number"",""FactorySerial"":""G72VQ26EJCLH"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G72VQ26EJCLH""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Main Board"",""FactorySerial"":""G2C74660MZDJ3QPA"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G2C74660MZDJ3QPA""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Battery"",""FactorySerial"":""F8Y74732S2YHXRY92"",""checkSum"":""null"",""CurrentSerial"":""F8Y74732S2YHXRY92""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Front Camera"",""FactorySerial"":""G8R7463P2EBHNXMBM"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""G8R7463P2EBHNXMBM""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""Back Camera"",""FactorySerial"":""DN8741558JEH8MH1M"",""checkSum"":""null"",""notice"":"""",""CurrentSerial"":""DN8741558JEH8MH1M""},{""currentCheckSum"":""null"",""Status"":""OEM"",""name"":""LCD"",""FactorySerial"":""FXR72864VEJJ6DX9Y+03019140813156076717786743"",""checkSum"":""null"",""CurrentSerial"":""FXR72864VEJJ6DX9Y+03019140813156076717786743""}]}","76","UNLK","Off","AT&T","No","Unlocked",NaN,"2021-09-20T13:59:41.00-04:00","2021-09-20 18:10:13"
